0.07,-11.81,-13,2.94,0.5,-0.914259,0.0984055,0.0984055,0
11.66,-77.31,-1.25,39.25,-2.38,-0.161647,-0.324545,-0.324545,-0.000592742
11.71,-77.19,-1.44,38.62,-2.81,-0.189581,-0.274557,-0.274557,2.08412E-05
11.76,-77.25,-1.44,38.12,-3.19,-0.186431,-0.270511,-0.270511,6.11435E-05
11.81,-77.38,-1.38,38.06,-3.06,-0.179518,-0.249942,-0.249942,0.00121434
11.86,-77.5,-1.38,38.12,-3.25,-0.17603,-0.272014,-0.272014,-0.000862077
11.91,-77.5,-1.5,38,-3.25,-0.165484,-0.29141,-0.29141,0.00052155
11.96,-77.44,-1.5,37.88,-3.38,-0.162626,-0.278383,-0.278383,-2.19732E-05
12.01,-77.5,-1.5,37.81,-3.31,-0.18516,-0.274266,-0.274266,0.00025959
12.06,-77.62,-1.5,37.88,-3.25,-0.177842,-0.268979,-0.268979,-0.000141308
12.11,-77.75,-1.5,37.94,-3.12,-0.170318,-0.279652,-0.279652,0.000153816
12.16,-77.88,-1.5,38,-3.19,-0.167918,-0.279545,-0.279545,-0.000493658
12.21,-77.94,-1.5,38.19,-3.06,-0.159264,-0.272312,-0.272312,0.000630473
12.26,-77.88,-1.56,38.25,-3.06,-0.157522,-0.290038,-0.290038,-0.000180336
12.31,-77.81,-1.56,38.25,-3,-0.163905,-0.284995,-0.284995,0.000259289
12.36,-77.88,-1.62,38.12,-3,-0.183532,-0.288488,-0.288488,-0.000511725
12.41,-77.88,-1.69,38.31,-2.88,-0.160241,-0.260077,-0.260077,0.000415965
12.46,-77.75,-1.62,38.25,-2.94,-0.148634,-0.297809,-0.297809,2.16101E-05
12.51,-77.69,-1.69,38.19,-2.94,-0.182479,-0.2801,-0.2801,-0.000200877
12.56,-77.56,-1.81,38,-3,-0.165453,-0.287628,-0.287628,-8.53286E-05
12.61,-77.19,-1.94,37.06,-3.12,-0.149277,-0.322844,-0.322844,0.000332517
12.66,-76.38,-2.38,35.25,-3.19,-0.148285,-0.318257,-0.318257,0.000681054
12.71,-75.19,-3.31,33.62,-3,-0.177739,-0.234741,-0.234741,0.000934878
12.76,-73.5,-4.19,31.19,-2.56,-0.154114,-0.279801,-0.279801,0.00204029
12.81,-71.56,-5.44,29.06,-1.88,-0.231379,-0.184744,-0.184744,0.00102702
12.86,-69.31,-6.81,26.75,-1.38,-0.240135,-0.19369,-0.19369,0.000507865
12.91,-66.56,-8.5,24.31,-0.94,-0.258314,-0.165298,-0.165298,0.00115635
12.96,-63.81,-10.38,22.25,-0.25,-0.362528,-0.0979657,-0.0979657,0.000894653
13.01,-60.62,-12.06,19.69,0.19,-0.326191,-0.131073,-0.131073,0.00109099
13.06,-57.44,-13.88,17.31,1,-0.451989,-0.0450796,-0.0450796,0.00129623
13.09,-53.94,-15.31,15,1.56,0.143237,-0.286057,-0.286057,0.0112766
13.14,-51,-16.5,13.62,2.94,-0.966457,0.236207,0.236207,-0.00465543
13.19,-47.56,-17.75,11.81,3.44,-0.517514,-0.0158213,-0.0158213,-0.000763324
13.24,-44.19,-18.56,10.12,3.81,-0.646875,0.0605593,0.0605593,-8.71036E-05
13.29,-40.81,-19.25,8.94,3.94,-0.696496,0.104144,0.104144,-0.000394276
13.34,-37.75,-19.69,8.19,4,-0.773355,0.123,0.123,-0.000755997
13.39,-34.94,-19.88,7.56,4,-0.785222,0.111402,0.111402,-0.000601485
13.44,-32.12,-20.25,6.94,3.75,-0.779049,0.108094,0.108094,-0.000602395
13.49,-29.75,-20.25,6.31,3.56,-0.857425,0.128712,0.128712,-0.000765061
13.54,-27.44,-20.06,5.62,3.19,-0.82616,0.119581,0.119581,-0.000524906
13.59,-25.25,-19.69,4.94,2.94,-0.854203,0.130143,0.130143,5.66695E-05
13.64,-23.44,-19.75,4.38,2.88,-0.909456,0.150764,0.150764,-0.000478534
13.69,-21.62,-19.44,3.94,2.5,-0.86597,0.141014,0.141014,-0.000706038
13.74,-20.19,-19.06,3.25,2.44,-0.919616,0.129351,0.129351,-0.000120414
13.79,-19,-19.12,2.88,2.25,-0.925652,0.166069,0.166069,-0.00092948
13.84,-18,-18.69,2.62,2.12,-0.91459,0.149122,0.149122,-0.000247395
13.89,-17.25,-18.31,2.38,1.94,-0.92649,0.143371,0.143371,-0.00071963
13.94,-16.81,-18.19,2.31,1.75,-0.941463,0.154772,0.154772,-0.000777131
13.99,-16.56,-18.06,2.38,1.56,-0.924455,0.148466,0.148466,-0.000443976
14.04,-16.56,-18.19,2.44,1.5,-0.929044,0.140996,0.140996,-0.000292352
14.09,-16.81,-18.38,2.5,1.5,-0.927511,0.142721,0.142721,-0.000444193
14.12,-16.94,-18.38,2.62,1.38,-0.891322,0.14919,0.14919,-0.000657973
14.15,-17,-18.44,2.69,1.38,-0.861853,0.120603,0.120603,0.00125864
14.18,-17.06,-18.31,2.81,1.31,-0.893987,0.143312,0.143312,-0.000414046
14.23,-17.25,-18.5,3.06,1.38,-0.905775,0.140539,0.140539,0.00019446
14.28,-17.31,-18.62,3.31,1.56,-0.871871,0.13105,0.13105,0.000583127
14.34,-17.31,-18.69,3.44,1.75,-0.879474,0.125635,0.125635,7.91941E-05
14.38,-17.38,-18.81,3.56,1.88,-0.90632,0.1421,0.1421,-0.000261322
14.44,-17.38,-18.88,3.62,1.94,-0.876759,0.128115,0.128115,-4.99953E-05
14.48,-17.5,-19.12,3.69,2.06,-0.916717,0.145898,0.145898,-0.000177192
14.53,-17.44,-19.25,3.81,2.12,-0.860439,0.13389,0.13389,0.000292525
14.58,-17.44,-19.5,4.06,2.25,-0.901014,0.149611,0.149611,7.9798E-06
14.63,-17.31,-19.25,4.06,2.12,-0.861608,0.116884,0.116884,-0.00025342
14.69,-17.38,-19.38,4.12,2.12,-0.912563,0.145649,0.145649,-0.000149891
14.75,-17.31,-19.44,4.19,2.06,-0.875594,0.136076,0.136076,0.000131314
14.81,-17.38,-19.38,4.12,2.06,-0.898206,0.134565,0.134565,-0.000108616
14.84,-17.38,-19.31,4.06,2.06,-0.872738,0.130279,0.130279,0.000244334
14.9,-17.25,-19.12,4,2.06,-0.878171,0.136875,0.136875,0.000215507
14.96,-17,-19,3.94,2.06,-0.879701,0.133925,0.133925,0.000185739
15.02,-16.69,-18.81,3.94,2.12,-0.887445,0.136933,0.136933,0.0002084
15.08,-16.5,-18.69,4,2.25,-0.905778,0.139747,0.139747,-8.22834E-05
15.14,-16.38,-18.56,3.94,2.25,-0.898194,0.129726,0.129726,-0.000335748
15.2,-16.25,-18.5,3.88,2.12,-0.894051,0.133577,0.133577,-0.000214947
15.23,-16.25,-18.44,3.94,2.12,-0.92509,0.154994,0.154994,3.87475E-05
15.28,-16.12,-18.44,3.88,2.12,-0.873513,0.119119,0.119119,0.000287423
15.33,-15.94,-18.19,3.81,2.06,-0.887832,0.129933,0.129933,8.17272E-06
15.38,-15.62,-18.06,3.75,1.94,-0.879759,0.128371,0.128371,0.000160333
15.43,-15.31,-17.88,3.62,1.88,-0.898316,0.126511,0.126511,0.000131057
15.48,-15,-17.88,3.62,2,-0.904716,0.139967,0.139967,0.000416992
15.53,-14.62,-17.56,3.62,2,-0.891388,0.12738,0.12738,-8.235E-05
15.58,-14.44,-17.62,3.56,2,-0.93058,0.131535,0.131535,-0.000527071
15.63,-14.38,-17.5,3.44,1.94,-0.917459,0.12872,0.12872,-0.000405088
15.68,-14.31,-17.62,3.38,2,-0.905013,0.134362,0.134362,0.00028599
15.73,-14.19,-17.44,3.38,1.88,-0.898157,0.132023,0.132023,-0.000283906
15.78,-14,-17.25,3.31,1.88,-0.893602,0.121759,0.121759,0.000461774
15.83,-13.75,-17.25,3.19,1.88,-0.897802,0.123887,0.123887,0.000115756
15.88,-13.62,-16.94,3.19,1.88,-0.924931,0.13772,0.13772,-0.000241068
15.93,-13.5,-16.69,3.19,1.88,-0.909087,0.125073,0.125073,-3.17417E-05
15.98,-13.62,-16.75,3,1.81,-0.936313,0.119085,0.119085,-0.000778345
16.03,-13.75,-16.94,2.94,1.81,-0.911797,0.135931,0.135931,0.000133992
16.08,-13.88,-16.94,3,1.94,-0.908095,0.134728,0.134728,0.00034537
16.13,-13.81,-16.56,2.94,1.88,-0.875125,0.11087,0.11087,4.90356E-05
16.18,-13.88,-16.31,3.19,1.88,-0.933068,0.145791,0.145791,-0.000195833
16.23,-14.06,-16.31,3.62,2.06,-0.925144,0.135276,0.135276,0.000146605
16.28,-14.44,-16.5,4.5,2.5,-0.941811,0.154744,0.154744,0.00012441
16.33,-14.75,-16.19,5.81,2.62,-0.895657,0.140765,0.140765,-0.000463815
16.39,-15,-15.88,7.75,2.44,-0.889745,0.121569,0.121569,-0.000330848
16.43,-15.06,-16.06,10.44,2.25,-0.933058,0.242895,0.242895,-0.000188385
16.48,-15.12,-16.38,12.5,2.06,-0.853713,0.0108695,0.0108695,5.8968E-05
16.53,-15,-16.19,16,1.81,-0.876029,0.179696,0.179696,0.00066395
16.58,-14.88,-16.56,18.81,1.81,-0.868689,0.0373833,0.0373833,9.66426E-05
16.63,-14.62,-17.06,21.62,1.75,-0.851367,0.0764273,0.0764273,-7.25747E-05
16.68,-14.44,-17.5,24.12,1.69,-0.854862,0.0581313,0.0581313,-0.000197132
16.73,-14.25,-17.88,26.31,1.5,-0.835222,0.0528224,0.0528224,-0.000301945
16.78,-14,-18.25,28.19,1.31,-0.823479,0.0495106,0.0495106,7.42956E-05
16.84,-13.88,-19,29.75,1.25,-0.840766,0.0438001,0.0438001,-0.000284228
16.89,-14,-20.5,30.81,1.56,-0.87682,0.0683237,0.0683237,-0.000755075
16.94,-13.88,-20.75,31.56,1.56,-0.736572,0.050283,0.050283,0.00130531
16.98,-13.75,-20.5,32.19,1.5,-0.785991,0.0769865,0.0769865,0.000808627
17.04,-13.62,-20.31,32,1.5,-0.806479,0.0242315,0.0242315,-0.000103118
17.08,-13.62,-20.31,31.75,1.56,-0.838294,0.0674812,0.0674812,-0.000292069
17.13,-13.5,-20.25,31.62,1.62,-0.812074,0.085489,0.085489,0.00027763
17.2,-13.38,-20.19,31.31,1.62,-0.82602,0.0743846,0.0743846,-0.000169876
17.25,-13.31,-20.38,31.06,1.69,-0.835526,0.0788676,0.0788676,-0.000150773
17.29,-13.31,-20.31,30.75,1.75,-0.819203,0.0719324,0.0719324,0.000276614
17.33,-13.25,-20.44,30.44,1.75,-0.83008,0.0800285,0.0800285,-0.000429559
17.4,-13.19,-20.44,30.31,1.69,-0.834668,0.0982748,0.0982748,2.31688E-05
17.43,-13.12,-20.31,30.19,1.69,-0.7978,0.0677292,0.0677292,0.000868895
17.48,-13.12,-20.25,29.94,1.69,-0.850017,0.0839024,0.0839024,-0.000428166
17.53,-13.06,-20.31,29.81,1.62,-0.834232,0.090998,0.090998,-0.000198607
17.59,-13.06,-20.31,29.75,1.62,-0.839079,0.090918,0.090918,0.00010472
17.64,-13,-20.25,29.56,1.62,-0.82108,0.0742575,0.0742575,0.000193702
17.71,-12.94,-20.06,29.5,1.5,-0.837851,0.0919973,0.0919973,-0.000110589
17.75,-12.94,-20.06,29.25,1.5,-0.838495,0.0644491,0.0644491,-4.81773E-05
17.8,-12.94,-19.94,29.12,1.56,-0.837874,0.0971301,0.0971301,0.000291204
17.85,-12.88,-19.94,29.06,1.56,-0.837102,0.0883023,0.0883023,-0.000170029
17.89,-12.88,-20,28.94,1.56,-0.846795,0.0808558,0.0808558,-0.000263491
17.95,-12.88,-19.94,28.69,1.69,-0.833751,0.0832217,0.0832217,0.00034569
18,-12.75,-19.88,28.56,1.62,-0.827445,0.0884259,0.0884259,-0.000163249
18.05,-12.69,-19.75,28.38,1.62,-0.845648,0.0856591,0.0856591,0.000110623
18.1,-12.81,-19.94,27.94,1.75,-0.867192,0.0769547,0.0769547,-0.000413753
18.15,-12.94,-20.19,27.44,1.75,-0.845529,0.0877971,0.0877971,-0.000403066
18.2,-13.31,-20.81,26.69,1.94,-0.877235,0.0870444,0.0870444,-0.000410799
18.25,-13.44,-21.5,25.44,2,-0.804234,0.0627911,0.0627911,0.000160284
18.3,-13.75,-22.31,23.75,2.25,-0.861097,0.0897899,0.0897899,6.02826E-05
18.35,-13.94,-22.88,21.62,2.62,-0.819902,0.0892235,0.0892235,0.000852703
18.4,-14,-23.44,19,2.94,-0.830478,0.0967479,0.0967479,0.00027956
18.45,-13.94,-23.5,16.06,3.12,-0.839505,0.117424,0.117424,0.000290093
18.5,-13.94,-24.12,13.06,3.5,-0.895905,0.153784,0.153784,0.000210611
18.55,-14.06,-24.31,9.88,4,-0.894418,0.15727,0.15727,0.00027796
18.6,-14,-23.62,6.56,4.25,-0.869055,0.152157,0.152157,-0.000112652
18.65,-14.31,-24.12,3.31,4.56,-0.956858,0.197161,0.197161,-0.000702336
18.7,-14.12,-23.25,-0.06,4.19,-0.845306,0.153785,0.153785,-0.00074946
18.75,-14,-23,-4.25,4.25,-0.889246,0.133602,0.133602,0.000982102
18.8,-14,-23.12,-7.62,4.81,-0.948852,0.251313,0.251313,0.00115192
18.85,-13.81,-22.62,-10.69,5.25,-0.908168,0.206445,0.206445,-0.00024914
18.9,-13.62,-22.25,-13.75,5.44,-0.908546,0.194775,0.194775,-0.00060329
18.95,-13.38,-21.62,-16.31,5.62,-0.924136,0.223827,0.223827,-0.000204317
19,-13.38,-21.06,-18.62,5.75,-0.939631,0.214708,0.214708,-0.000668876
19.05,-13.44,-20.62,-20.75,6.25,-0.905738,0.203045,0.203045,0.000841729
19.1,-13.38,-20.06,-22.56,6.69,-0.891228,0.204243,0.204243,-6.75774E-05
19.15,-13.31,-19.69,-24.06,7.25,-0.889187,0.205203,0.205203,0.00047709
19.2,-13.56,-19.5,-25.19,7.94,-0.925684,0.218905,0.218905,-0.000164451
19.25,-13.56,-19,-25.75,8,-0.878721,0.21268,0.21268,-0.00138266
19.3,-13.5,-18.88,-26.12,7.94,-0.864646,0.192073,0.192073,0.000240228
19.35,-13.56,-18.75,-26.38,7.75,-0.896097,0.19118,0.19118,-0.000585041
19.4,-13.56,-18.25,-26.44,7.56,-0.888581,0.188848,0.188848,-0.000284629
19.45,-13.69,-18.19,-26.38,7.5,-0.88057,0.188728,0.188728,0.00053165
19.51,-13.81,-18,-26.25,7.38,-0.878042,0.17804,0.17804,-0.000118584
19.56,-13.81,-17.75,-26.06,7.25,-0.870737,0.177008,0.177008,4.06771E-05
19.61,-13.81,-17.69,-25.94,7,-0.869631,0.169107,0.169107,-9.02395E-05
19.66,-13.94,-17.62,-25.94,6.88,-0.889807,0.169076,0.169076,3.51648E-05
19.71,-14,-17.62,-25.88,6.81,-0.868058,0.175929,0.175929,0.000347183
19.76,-14.06,-17.44,-26,6.69,-0.878258,0.16077,0.16077,-0.000320085
19.81,-14.06,-17.56,-26.19,6.69,-0.856569,0.167577,0.167577,0.000752419
19.86,-14.19,-17.5,-26.38,6.69,-0.897009,0.177275,0.177275,-0.000472055
19.91,-14.12,-17.44,-26.5,6.75,-0.852921,0.172774,0.172774,0.000569025
19.96,-14.19,-17.38,-26.81,6.88,-0.885402,0.16438,0.16438,-0.000121696
20.01,-14.06,-17.12,-27,6.81,-0.860416,0.174224,0.174224,-0.000302601
20.06,-14.06,-17.19,-27.25,6.88,-0.874477,0.17147,0.17147,0.000448542
20.11,-14.12,-17.06,-27.5,6.94,-0.885957,0.173022,0.173022,-0.00038032
20.16,-14.06,-17.06,-27.81,6.88,-0.850743,0.16448,0.16448,0.0001039
20.21,-14,-17.06,-28.12,6.81,-0.870029,0.171556,0.171556,-2.49183E-05
20.26,-14,-17,-28.44,6.75,-0.877875,0.172222,0.172222,-0.00017142
20.31,-14.06,-17,-28.75,6.81,-0.872472,0.173972,0.173972,0.000244636
20.36,-14,-16.94,-28.81,6.75,-0.862502,0.184823,0.184823,-0.000120039
20.41,-13.94,-16.81,-28.81,6.75,-0.871643,0.174139,0.174139,6.46838E-05
20.46,-13.81,-16.62,-28.31,6.81,-0.875584,0.199757,0.199757,0.000232972
20.51,-13.62,-16.25,-27.38,6.69,-0.881954,0.191678,0.191678,-0.000491167
20.56,-13.56,-15.88,-26.19,6.31,-0.897436,0.181397,0.181397,-0.000881567
20.61,-13.06,-15.31,-24.75,5.56,-0.838613,0.160856,0.160856,-8.58056E-05
20.65,-12.62,-14.88,-23.38,4.94,-0.88166,0.170344,0.170344,0.000198643
20.7,-12.38,-14.56,-22.19,4.56,-0.90764,0.117054,0.117054,0.000531742
20.75,-12.06,-14.06,-19.88,4.31,-0.911056,0.211597,0.211597,0.000465502
20.8,-11.62,-13.56,-17.25,4,-0.889465,0.150149,0.150149,0.00026532
20.85,-11.5,-13.5,-14.19,3.81,-0.949188,0.162714,0.162714,-0.000138604
20.9,-11,-13.75,-10.69,3.25,-0.871131,0.145678,0.145678,0.000104878
20.95,-10.44,-14.81,-7.12,2.06,-0.916526,0.131119,0.131119,-0.00142541
21,-9.81,-16.75,-4.75,1.88,-0.886722,0.0578879,0.0578879,0.0024923
21.05,-9.5,-16.44,-2.44,1.75,-0.97133,0.138255,0.138255,-0.000811025
21.1,-8.94,-15.38,-0.44,1.44,-0.877772,0.0969474,0.0969474,0.000304337
21.15,-8.56,-14.75,0.38,1.25,-0.921108,0.0431343,0.0431343,-9.89142E-05
21.2,-8.69,-15.5,0.88,1.38,-0.988469,0.113907,0.113907,-0.000501951
21.25,-8.75,-15,0.81,1.56,-0.900368,0.0793406,0.0793406,0.000328628
21.3,-9.06,-14.5,0.62,1.75,-0.955456,0.112941,0.112941,-0.000581066
21.35,-9.25,-14.25,0.25,1.81,-0.903917,0.0991415,0.0991415,-4.33583E-05
21.4,-9.69,-14.56,0,1.81,-0.959035,0.130116,0.130116,-0.000738473
21.45,-9.75,-14.44,0.12,1.56,-0.879361,0.131454,0.131454,0.000293779
21.5,-10.31,-14.62,1.06,1.5,-1.00728,0.181214,0.181214,-0.000749551
21.55,-9.94,-15.06,0.19,1.81,-0.750956,-0.0226446,-0.0226446,0.00316069
21.6,-9.88,-15.5,-0.19,2.06,-0.975557,0.164099,0.164099,-0.000873056
21.65,-9.81,-15.25,0,2,-0.934862,0.159517,0.159517,-0.000739603
21.7,-9.44,-16,-0.62,2.12,-0.859697,0.0670712,0.0670712,0.00122079
21.75,-9.12,-16.06,-1.06,2.44,-0.936117,0.142831,0.142831,0.000344736
21.8,-8.31,-16.31,-2.06,2.5,-0.845026,0.0830671,0.0830671,0.00055448
21.85,-7.44,-16.38,-3.31,2.62,-0.91435,0.116319,0.116319,0.000269332
21.9,-6.38,-17.5,-4.94,2.75,-0.881118,0.113851,0.113851,0.000827115
21.95,-5.56,-18.25,-7,3.06,-0.949483,0.128748,0.128748,-0.000115046
22,-3.75,-17.44,-8.5,2.75,-0.837902,0.153637,0.153637,8.322E-05
22.05,-2.06,-18.56,-10.19,2.56,-0.906887,0.14029,0.14029,0.00097138
22.11,0.38,-19.94,-13.25,2.44,-0.85838,0.0973251,0.0973251,0.000979379
22.15,2.94,-21,-16.31,1.75,-0.666962,-0.00255012,-0.00255012,0.00113433
22.2,4.19,-20.62,-16.94,1.62,-1.30104,0.421721,0.421721,-0.00376916
22.25,5.56,-21.31,-18.75,1.5,-0.819836,0.0628013,0.0628013,0.00116719
22.3,6.44,-21.56,-20.5,1.19,-0.970497,0.161788,0.161788,-0.00191223
22.35,6.88,-22.19,-22.88,1.06,-0.90381,0.113018,0.113018,-3.52512E-05
22.4,6.56,-22.56,-24.06,1.12,-1.02111,0.247502,0.247502,-0.00133229
22.45,6,-22.25,-24.94,1.06,-0.941035,0.167579,0.167579,-0.00150919
22.5,5.69,-21.81,-25.06,0.94,-0.878986,0.180282,0.180282,0.000231049
22.55,5.31,-22.94,-25.75,1.44,-0.812724,0.110516,0.110516,0.00313821
22.6,5.38,-22.62,-25.94,1.94,-0.888153,0.160758,0.160758,-0.000652012
22.65,5.5,-22.25,-26.06,2.12,-0.875533,0.142457,0.142457,-0.000745874
22.7,5.38,-22.5,-26.81,2.38,-0.860027,0.106025,0.106025,0.000417584
22.75,5.5,-22.62,-27.5,2.25,-0.849673,0.134772,0.134772,-0.00062322
22.78,5.56,-23.44,-28.38,2.56,-0.746994,0.0578522,0.0578522,0.0051724
22.84,5.62,-23.38,-28.94,2.69,-0.940998,0.197197,0.197197,-0.00233836
